G,G_name,G_bits,X,X_name,X_bits,Y,Y_name,Y_bits,result,result_name,result_bits,program,program_is_lambda16_term
13,NAND,'0111,13,NAND,'0111,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,489,no
13,NAND,'0111,14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,15,TRUE,'1111,488,no
13,NAND,'0111,15,TRUE,'1111,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,198,yes
13,NAND,'0111,0,FALSE,'0000,2,AND,'1000,15,TRUE,'1111,213,yes
13,NAND,'0111,1,q AND NOT p,'0010,2,AND,'1000,15,TRUE,'1111,487,no
13,NAND,'0111,2,AND,'1000,2,AND,'1000,13,NAND,'0111,486,no
13,NAND,'0111,3,Q,'1010,2,AND,'1000,13,NAND,'0111,485,no
13,NAND,'0111,4,p AND NOT q,'0100,2,AND,'1000,15,TRUE,'1111,484,no
13,NAND,'0111,5,XOR,'0110,2,AND,'1000,15,TRUE,'1111,483,no
13,NAND,'0111,6,P,'1100,2,AND,'1000,13,NAND,'0111,482,no
13,NAND,'0111,7,OR,'1110,2,AND,'1000,13,NAND,'0111,481,no
13,NAND,'0111,8,NOR,'0001,2,AND,'1000,15,TRUE,'1111,480,no
13,NAND,'0111,9,NOT P,'0011,2,AND,'1000,15,TRUE,'1111,479,no
13,NAND,'0111,10,XNOR,'1001,2,AND,'1000,13,NAND,'0111,478,no
13,NAND,'0111,11,IMPLIES (p -> q),'1011,2,AND,'1000,13,NAND,'0111,477,no
13,NAND,'0111,12,NOT Q,'0101,2,AND,'1000,15,TRUE,'1111,476,no
13,NAND,'0111,13,NAND,'0111,2,AND,'1000,15,TRUE,'1111,475,no
13,NAND,'0111,14,CONVERSE (q -> p),'1101,2,AND,'1000,13,NAND,'0111,474,no
13,NAND,'0111,15,TRUE,'1111,2,AND,'1000,13,NAND,'0111,183,yes
13,NAND,'0111,0,FALSE,'0000,3,Q,'1010,15,TRUE,'1111,213,yes
13,NAND,'0111,1,q AND NOT p,'0010,3,Q,'1010,14,CONVERSE (q -> p),'1101,473,no
13,NAND,'0111,2,AND,'1000,3,Q,'1010,13,NAND,'0111,472,no
13,NAND,'0111,3,Q,'1010,3,Q,'1010,12,NOT Q,'0101,471,no
13,NAND,'0111,4,p AND NOT q,'0100,3,Q,'1010,15,TRUE,'1111,470,no
13,NAND,'0111,5,XOR,'0110,3,Q,'1010,14,CONVERSE (q -> p),'1101,469,no
13,NAND,'0111,6,P,'1100,3,Q,'1010,13,NAND,'0111,183,yes
13,NAND,'0111,7,OR,'1110,3,Q,'1010,12,NOT Q,'0101,468,no
13,NAND,'0111,8,NOR,'0001,3,Q,'1010,15,TRUE,'1111,467,no
13,NAND,'0111,9,NOT P,'0011,3,Q,'1010,14,CONVERSE (q -> p),'1101,198,yes
13,NAND,'0111,10,XNOR,'1001,3,Q,'1010,13,NAND,'0111,466,no
13,NAND,'0111,11,IMPLIES (p -> q),'1011,3,Q,'1010,12,NOT Q,'0101,465,no
13,NAND,'0111,12,NOT Q,'0101,3,Q,'1010,15,TRUE,'1111,464,no
13,NAND,'0111,13,NAND,'0111,3,Q,'1010,14,CONVERSE (q -> p),'1101,463,no
13,NAND,'0111,14,CONVERSE (q -> p),'1101,3,Q,'1010,13,NAND,'0111,462,no
13,NAND,'0111,15,TRUE,'1111,3,Q,'1010,12,NOT Q,'0101,170,yes
13,NAND,'0111,0,FALSE,'0000,4,p AND NOT q,'0100,15,TRUE,'1111,213,yes
13,NAND,'0111,1,q AND NOT p,'0010,4,p AND NOT q,'0100,15,TRUE,'1111,461,no
13,NAND,'0111,2,AND,'1000,4,p AND NOT q,'0100,15,TRUE,'1111,460,no
13,NAND,'0111,3,Q,'1010,4,p AND NOT q,'0100,15,TRUE,'1111,459,no
13,NAND,'0111,4,p AND NOT q,'0100,4,p AND NOT q,'0100,11,IMPLIES (p -> q),'1011,458,no
13,NAND,'0111,5,XOR,'0110,4,p AND NOT q,'0100,11,IMPLIES (p -> q),'1011,457,no
13,NAND,'0111,6,P,'1100,4,p AND NOT q,'0100,11,IMPLIES (p -> q),'1011,456,no
13,NAND,'0111,7,OR,'1110,4,p AND NOT q,'0100,11,IMPLIES (p -> q),'1011,455,no
13,NAND,'0111,8,NOR,'0001,4,p AND NOT q,'0100,15,TRUE,'1111,454,no
13,NAND,'0111,9,NOT P,'0011,4,p AND NOT q,'0100,15,TRUE,'1111,453,no
13,NAND,'0111,10,XNOR,'1001,4,p AND NOT q,'0100,15,TRUE,'1111,452,no
13,NAND,'0111,11,IMPLIES (p -> q),'1011,4,p AND NOT q,'0100,15,TRUE,'1111,451,no
13,NAND,'0111,12,NOT Q,'0101,4,p AND NOT q,'0100,11,IMPLIES (p -> q),'1011,450,no
13,NAND,'0111,13,NAND,'0111,4,p AND NOT q,'0100,11,IMPLIES (p -> q),'1011,449,no
13,NAND,'0111,14,CONVERSE (q -> p),'1101,4,p AND NOT q,'0100,11,IMPLIES (p -> q),'1011,448,no
13,NAND,'0111,15,TRUE,'1111,4,p AND NOT q,'0100,11,IMPLIES (p -> q),'1011,155,yes
13,NAND,'0111,0,FALSE,'0000,5,XOR,'0110,15,TRUE,'1111,213,yes
13,NAND,'0111,1,q AND NOT p,'0010,5,XOR,'0110,14,CONVERSE (q -> p),'1101,447,no
13,NAND,'0111,2,AND,'1000,5,XOR,'0110,15,TRUE,'1111,446,no
13,NAND,'0111,3,Q,'1010,5,XOR,'0110,14,CONVERSE (q -> p),'1101,445,no
13,NAND,'0111,4,p AND NOT q,'0100,5,XOR,'0110,11,IMPLIES (p -> q),'1011,444,no
13,NAND,'0111,5,XOR,'0110,5,XOR,'0110,10,XNOR,'1001,443,no
13,NAND,'0111,6,P,'1100,5,XOR,'0110,11,IMPLIES (p -> q),'1011,442,no
13,NAND,'0111,7,OR,'1110,5,XOR,'0110,10,XNOR,'1001,441,no
13,NAND,'0111,8,NOR,'0001,5,XOR,'0110,15,TRUE,'1111,440,no
13,NAND,'0111,9,NOT P,'0011,5,XOR,'0110,14,CONVERSE (q -> p),'1101,439,no
13,NAND,'0111,10,XNOR,'1001,5,XOR,'0110,15,TRUE,'1111,438,no
13,NAND,'0111,11,IMPLIES (p -> q),'1011,5,XOR,'0110,14,CONVERSE (q -> p),'1101,437,no
13,NAND,'0111,12,NOT Q,'0101,5,XOR,'0110,11,IMPLIES (p -> q),'1011,436,no
13,NAND,'0111,13,NAND,'0111,5,XOR,'0110,10,XNOR,'1001,435,no
13,NAND,'0111,14,CONVERSE (q -> p),'1101,5,XOR,'0110,11,IMPLIES (p -> q),'1011,434,no
13,NAND,'0111,15,TRUE,'1111,5,XOR,'0110,10,XNOR,'1001,140,yes
13,NAND,'0111,0,FALSE,'0000,6,P,'1100,15,TRUE,'1111,213,yes
13,NAND,'0111,1,q AND NOT p,'0010,6,P,'1100,15,TRUE,'1111,433,no
13,NAND,'0111,2,AND,'1000,6,P,'1100,13,NAND,'0111,432,no
13,NAND,'0111,3,Q,'1010,6,P,'1100,13,NAND,'0111,431,no
13,NAND,'0111,4,p AND NOT q,'0100,6,P,'1100,11,IMPLIES (p -> q),'1011,430,no
13,NAND,'0111,5,XOR,'0110,6,P,'1100,11,IMPLIES (p -> q),'1011,429,no
13,NAND,'0111,6,P,'1100,6,P,'1100,9,NOT P,'0011,428,no
13,NAND,'0111,7,OR,'1110,6,P,'1100,9,NOT P,'0011,427,no
13,NAND,'0111,8,NOR,'0001,6,P,'1100,15,TRUE,'1111,426,no
13,NAND,'0111,9,NOT P,'0011,6,P,'1100,15,TRUE,'1111,425,no
13,NAND,'0111,10,XNOR,'1001,6,P,'1100,13,NAND,'0111,424,no
13,NAND,'0111,11,IMPLIES (p -> q),'1011,6,P,'1100,13,NAND,'0111,423,no
13,NAND,'0111,12,NOT Q,'0101,6,P,'1100,11,IMPLIES (p -> q),'1011,422,no
13,NAND,'0111,13,NAND,'0111,6,P,'1100,11,IMPLIES (p -> q),'1011,421,no
13,NAND,'0111,14,CONVERSE (q -> p),'1101,6,P,'1100,9,NOT P,'0011,420,no
13,NAND,'0111,15,TRUE,'1111,6,P,'1100,9,NOT P,'0011,125,yes
13,NAND,'0111,0,FALSE,'0000,7,OR,'1110,15,TRUE,'1111,213,yes
13,NAND,'0111,1,q AND NOT p,'0010,7,OR,'1110,14,CONVERSE (q -> p),'1101,419,no
13,NAND,'0111,2,AND,'1000,7,OR,'1110,13,NAND,'0111,418,no
13,NAND,'0111,3,Q,'1010,7,OR,'1110,12,NOT Q,'0101,417,no
13,NAND,'0111,4,p AND NOT q,'0100,7,OR,'1110,11,IMPLIES (p -> q),'1011,416,no
13,NAND,'0111,5,XOR,'0110,7,OR,'1110,10,XNOR,'1001,415,no
13,NAND,'0111,6,P,'1100,7,OR,'1110,9,NOT P,'0011,414,no
13,NAND,'0111,7,OR,'1110,7,OR,'1110,8,NOR,'0001,413,no
13,NAND,'0111,8,NOR,'0001,7,OR,'1110,15,TRUE,'1111,412,no
13,NAND,'0111,9,NOT P,'0011,7,OR,'1110,14,CONVERSE (q -> p),'1101,411,no
13,NAND,'0111,10,XNOR,'1001,7,OR,'1110,13,NAND,'0111,410,no
13,NAND,'0111,11,IMPLIES (p -> q),'1011,7,OR,'1110,12,NOT Q,'0101,409,no
13,NAND,'0111,12,NOT Q,'0101,7,OR,'1110,11,IMPLIES (p -> q),'1011,408,no
13,NAND,'0111,13,NAND,'0111,7,OR,'1110,10,XNOR,'1001,407,no
13,NAND,'0111,14,CONVERSE (q -> p),'1101,7,OR,'1110,9,NOT P,'0011,406,no
13,NAND,'0111,15,TRUE,'1111,7,OR,'1110,8,NOR,'0001,110,yes
13,NAND,'0111,0,FALSE,'0000,8,NOR,'0001,15,TRUE,'1111,213,yes
13,NAND,'0111,1,q AND NOT p,'0010,8,NOR,'0001,15,TRUE,'1111,405,no
13,NAND,'0111,2,AND,'1000,8,NOR,'0001,15,TRUE,'1111,404,no
13,NAND,'0111,3,Q,'1010,8,NOR,'0001,15,TRUE,'1111,403,no
13,NAND,'0111,4,p AND NOT q,'0100,8,NOR,'0001,15,TRUE,'1111,402,no
13,NAND,'0111,5,XOR,'0110,8,NOR,'0001,15,TRUE,'1111,401,no
13,NAND,'0111,6,P,'1100,8,NOR,'0001,15,TRUE,'1111,400,no
13,NAND,'0111,7,OR,'1110,8,NOR,'0001,15,TRUE,'1111,399,no
13,NAND,'0111,8,NOR,'0001,8,NOR,'0001,7,OR,'1110,398,no
13,NAND,'0111,9,NOT P,'0011,8,NOR,'0001,7,OR,'1110,397,no
13,NAND,'0111,10,XNOR,'1001,8,NOR,'0001,7,OR,'1110,396,no
13,NAND,'0111,11,IMPLIES (p -> q),'1011,8,NOR,'0001,7,OR,'1110,395,no
13,NAND,'0111,12,NOT Q,'0101,8,NOR,'0001,7,OR,'1110,394,no
13,NAND,'0111,13,NAND,'0111,8,NOR,'0001,7,OR,'1110,393,no
13,NAND,'0111,14,CONVERSE (q -> p),'1101,8,NOR,'0001,7,OR,'1110,392,no
13,NAND,'0111,15,TRUE,'1111,8,NOR,'0001,7,OR,'1110,95,yes
13,NAND,'0111,0,FALSE,'0000,9,NOT P,'0011,15,TRUE,'1111,213,yes
13,NAND,'0111,1,q AND NOT p,'0010,9,NOT P,'0011,14,CONVERSE (q -> p),'1101,391,no
13,NAND,'0111,2,AND,'1000,9,NOT P,'0011,15,TRUE,'1111,390,no
13,NAND,'0111,3,Q,'1010,9,NOT P,'0011,14,CONVERSE (q -> p),'1101,389,no
13,NAND,'0111,4,p AND NOT q,'0100,9,NOT P,'0011,15,TRUE,'1111,388,no
13,NAND,'0111,5,XOR,'0110,9,NOT P,'0011,14,CONVERSE (q -> p),'1101,387,no
13,NAND,'0111,6,P,'1100,9,NOT P,'0011,15,TRUE,'1111,386,no
13,NAND,'0111,7,OR,'1110,9,NOT P,'0011,14,CONVERSE (q -> p),'1101,385,no
13,NAND,'0111,8,NOR,'0001,9,NOT P,'0011,7,OR,'1110,384,no
13,NAND,'0111,9,NOT P,'0011,9,NOT P,'0011,6,P,'1100,383,no
13,NAND,'0111,10,XNOR,'1001,9,NOT P,'0011,7,OR,'1110,382,no
13,NAND,'0111,11,IMPLIES (p -> q),'1011,9,NOT P,'0011,6,P,'1100,381,no
13,NAND,'0111,12,NOT Q,'0101,9,NOT P,'0011,7,OR,'1110,380,no
13,NAND,'0111,13,NAND,'0111,9,NOT P,'0011,6,P,'1100,379,no
13,NAND,'0111,14,CONVERSE (q -> p),'1101,9,NOT P,'0011,7,OR,'1110,378,no
13,NAND,'0111,15,TRUE,'1111,9,NOT P,'0011,6,P,'1100,80,yes
13,NAND,'0111,0,FALSE,'0000,10,XNOR,'1001,15,TRUE,'1111,213,yes
13,NAND,'0111,1,q AND NOT p,'0010,10,XNOR,'1001,15,TRUE,'1111,377,no
13,NAND,'0111,2,AND,'1000,10,XNOR,'1001,13,NAND,'0111,376,no
13,NAND,'0111,3,Q,'1010,10,XNOR,'1001,13,NAND,'0111,375,no
13,NAND,'0111,4,p AND NOT q,'0100,10,XNOR,'1001,15,TRUE,'1111,374,no
13,NAND,'0111,5,XOR,'0110,10,XNOR,'1001,15,TRUE,'1111,373,no
13,NAND,'0111,6,P,'1100,10,XNOR,'1001,13,NAND,'0111,372,no
13,NAND,'0111,7,OR,'1110,10,XNOR,'1001,13,NAND,'0111,371,no
13,NAND,'0111,8,NOR,'0001,10,XNOR,'1001,7,OR,'1110,370,no
13,NAND,'0111,9,NOT P,'0011,10,XNOR,'1001,7,OR,'1110,369,no
13,NAND,'0111,10,XNOR,'1001,10,XNOR,'1001,5,XOR,'0110,368,no
13,NAND,'0111,11,IMPLIES (p -> q),'1011,10,XNOR,'1001,5,XOR,'0110,367,no
13,NAND,'0111,12,NOT Q,'0101,10,XNOR,'1001,7,OR,'1110,366,no
13,NAND,'0111,13,NAND,'0111,10,XNOR,'1001,7,OR,'1110,365,no
13,NAND,'0111,14,CONVERSE (q -> p),'1101,10,XNOR,'1001,5,XOR,'0110,364,no
13,NAND,'0111,15,TRUE,'1111,10,XNOR,'1001,5,XOR,'0110,65,yes
13,NAND,'0111,0,FALSE,'0000,11,IMPLIES (p -> q),'1011,15,TRUE,'1111,213,yes
13,NAND,'0111,1,q AND NOT p,'0010,11,IMPLIES (p -> q),'1011,14,CONVERSE (q -> p),'1101,363,no
13,NAND,'0111,2,AND,'1000,11,IMPLIES (p -> q),'1011,13,NAND,'0111,362,no
13,NAND,'0111,3,Q,'1010,11,IMPLIES (p -> q),'1011,12,NOT Q,'0101,361,no
13,NAND,'0111,4,p AND NOT q,'0100,11,IMPLIES (p -> q),'1011,15,TRUE,'1111,360,no
13,NAND,'0111,5,XOR,'0110,11,IMPLIES (p -> q),'1011,14,CONVERSE (q -> p),'1101,359,no
13,NAND,'0111,6,P,'1100,11,IMPLIES (p -> q),'1011,13,NAND,'0111,358,no
13,NAND,'0111,7,OR,'1110,11,IMPLIES (p -> q),'1011,12,NOT Q,'0101,357,no
13,NAND,'0111,8,NOR,'0001,11,IMPLIES (p -> q),'1011,7,OR,'1110,356,no
13,NAND,'0111,9,NOT P,'0011,11,IMPLIES (p -> q),'1011,6,P,'1100,355,no
13,NAND,'0111,10,XNOR,'1001,11,IMPLIES (p -> q),'1011,5,XOR,'0110,354,no
13,NAND,'0111,11,IMPLIES (p -> q),'1011,11,IMPLIES (p -> q),'1011,4,p AND NOT q,'0100,353,no
13,NAND,'0111,12,NOT Q,'0101,11,IMPLIES (p -> q),'1011,7,OR,'1110,352,no
13,NAND,'0111,13,NAND,'0111,11,IMPLIES (p -> q),'1011,6,P,'1100,351,no
13,NAND,'0111,14,CONVERSE (q -> p),'1101,11,IMPLIES (p -> q),'1011,5,XOR,'0110,350,no
13,NAND,'0111,15,TRUE,'1111,11,IMPLIES (p -> q),'1011,4,p AND NOT q,'0100,50,yes
13,NAND,'0111,0,FALSE,'0000,12,NOT Q,'0101,15,TRUE,'1111,213,yes
13,NAND,'0111,1,q AND NOT p,'0010,12,NOT Q,'0101,15,TRUE,'1111,349,no
13,NAND,'0111,2,AND,'1000,12,NOT Q,'0101,15,TRUE,'1111,348,no
13,NAND,'0111,3,Q,'1010,12,NOT Q,'0101,15,TRUE,'1111,347,no
13,NAND,'0111,4,p AND NOT q,'0100,12,NOT Q,'0101,11,IMPLIES (p -> q),'1011,346,no
13,NAND,'0111,5,XOR,'0110,12,NOT Q,'0101,11,IMPLIES (p -> q),'1011,345,no
13,NAND,'0111,6,P,'1100,12,NOT Q,'0101,11,IMPLIES (p -> q),'1011,155,yes
13,NAND,'0111,7,OR,'1110,12,NOT Q,'0101,11,IMPLIES (p -> q),'1011,344,no
13,NAND,'0111,8,NOR,'0001,12,NOT Q,'0101,7,OR,'1110,343,no
13,NAND,'0111,9,NOT P,'0011,12,NOT Q,'0101,7,OR,'1110,95,yes
13,NAND,'0111,10,XNOR,'1001,12,NOT Q,'0101,7,OR,'1110,342,no
13,NAND,'0111,11,IMPLIES (p -> q),'1011,12,NOT Q,'0101,7,OR,'1110,341,no
13,NAND,'0111,12,NOT Q,'0101,12,NOT Q,'0101,3,Q,'1010,340,no
13,NAND,'0111,13,NAND,'0111,12,NOT Q,'0101,3,Q,'1010,339,no
13,NAND,'0111,14,CONVERSE (q -> p),'1101,12,NOT Q,'0101,3,Q,'1010,338,no
13,NAND,'0111,15,TRUE,'1111,12,NOT Q,'0101,3,Q,'1010,37,yes
13,NAND,'0111,0,FALSE,'0000,13,NAND,'0111,15,TRUE,'1111,213,yes
13,NAND,'0111,1,q AND NOT p,'0010,13,NAND,'0111,14,CONVERSE (q -> p),'1101,337,no
13,NAND,'0111,2,AND,'1000,13,NAND,'0111,15,TRUE,'1111,336,no
13,NAND,'0111,3,Q,'1010,13,NAND,'0111,14,CONVERSE (q -> p),'1101,335,no
13,NAND,'0111,4,p AND NOT q,'0100,13,NAND,'0111,11,IMPLIES (p -> q),'1011,334,no
13,NAND,'0111,5,XOR,'0110,13,NAND,'0111,10,XNOR,'1001,333,no
13,NAND,'0111,6,P,'1100,13,NAND,'0111,11,IMPLIES (p -> q),'1011,332,no
13,NAND,'0111,7,OR,'1110,13,NAND,'0111,10,XNOR,'1001,331,no
13,NAND,'0111,8,NOR,'0001,13,NAND,'0111,7,OR,'1110,330,no
13,NAND,'0111,9,NOT P,'0011,13,NAND,'0111,6,P,'1100,329,no
13,NAND,'0111,10,XNOR,'1001,13,NAND,'0111,7,OR,'1110,328,no
13,NAND,'0111,11,IMPLIES (p -> q),'1011,13,NAND,'0111,6,P,'1100,327,no
13,NAND,'0111,12,NOT Q,'0101,13,NAND,'0111,3,Q,'1010,326,no
13,NAND,'0111,13,NAND,'0111,13,NAND,'0111,2,AND,'1000,325,no
13,NAND,'0111,14,CONVERSE (q -> p),'1101,13,NAND,'0111,3,Q,'1010,324,no
13,NAND,'0111,15,TRUE,'1111,13,NAND,'0111,2,AND,'1000,22,yes
13,NAND,'0111,0,FALSE,'0000,14,CONVERSE (q -> p),'1101,15,TRUE,'1111,213,yes
13,NAND,'0111,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,15,TRUE,'1111,323,no
13,NAND,'0111,2,AND,'1000,14,CONVERSE (q -> p),'1101,13,NAND,'0111,322,no
13,NAND,'0111,3,Q,'1010,14,CONVERSE (q -> p),'1101,13,NAND,'0111,321,no
13,NAND,'0111,4,p AND NOT q,'0100,14,CONVERSE (q -> p),'1101,11,IMPLIES (p -> q),'1011,320,no
13,NAND,'0111,5,XOR,'0110,14,CONVERSE (q -> p),'1101,11,IMPLIES (p -> q),'1011,319,no
13,NAND,'0111,6,P,'1100,14,CONVERSE (q -> p),'1101,9,NOT P,'0011,318,no
13,NAND,'0111,7,OR,'1110,14,CONVERSE (q -> p),'1101,9,NOT P,'0011,317,no
13,NAND,'0111,8,NOR,'0001,14,CONVERSE (q -> p),'1101,7,OR,'1110,316,no
13,NAND,'0111,9,NOT P,'0011,14,CONVERSE (q -> p),'1101,7,OR,'1110,315,no
13,NAND,'0111,10,XNOR,'1001,14,CONVERSE (q -> p),'1101,5,XOR,'0110,314,no
13,NAND,'0111,11,IMPLIES (p -> q),'1011,14,CONVERSE (q -> p),'1101,5,XOR,'0110,313,no
13,NAND,'0111,12,NOT Q,'0101,14,CONVERSE (q -> p),'1101,3,Q,'1010,312,no
13,NAND,'0111,13,NAND,'0111,14,CONVERSE (q -> p),'1101,3,Q,'1010,311,no
13,NAND,'0111,14,CONVERSE (q -> p),'1101,14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,310,no
13,NAND,'0111,15,TRUE,'1111,14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,7,yes
13,NAND,'0111,0,FALSE,'0000,15,TRUE,'1111,15,TRUE,'1111,213,yes
13,NAND,'0111,1,q AND NOT p,'0010,15,TRUE,'1111,14,CONVERSE (q -> p),'1101,198,yes
13,NAND,'0111,2,AND,'1000,15,TRUE,'1111,13,NAND,'0111,183,yes
13,NAND,'0111,3,Q,'1010,15,TRUE,'1111,12,NOT Q,'0101,170,yes
13,NAND,'0111,4,p AND NOT q,'0100,15,TRUE,'1111,11,IMPLIES (p -> q),'1011,155,yes
13,NAND,'0111,5,XOR,'0110,15,TRUE,'1111,10,XNOR,'1001,140,yes
13,NAND,'0111,6,P,'1100,15,TRUE,'1111,9,NOT P,'0011,125,yes
13,NAND,'0111,7,OR,'1110,15,TRUE,'1111,8,NOR,'0001,110,yes
13,NAND,'0111,8,NOR,'0001,15,TRUE,'1111,7,OR,'1110,95,yes
13,NAND,'0111,9,NOT P,'0011,15,TRUE,'1111,6,P,'1100,80,yes
13,NAND,'0111,10,XNOR,'1001,15,TRUE,'1111,5,XOR,'0110,65,yes
13,NAND,'0111,11,IMPLIES (p -> q),'1011,15,TRUE,'1111,4,p AND NOT q,'0100,50,yes
13,NAND,'0111,12,NOT Q,'0101,15,TRUE,'1111,3,Q,'1010,37,yes
13,NAND,'0111,13,NAND,'0111,15,TRUE,'1111,2,AND,'1000,22,yes
13,NAND,'0111,14,CONVERSE (q -> p),'1101,15,TRUE,'1111,1,q AND NOT p,'0010,7,yes
13,NAND,'0111,15,TRUE,'1111,15,TRUE,'1111,0,FALSE,'0000,1,yes
14,CONVERSE (q -> p),'1101,0,FALSE,'0000,0,FALSE,'0000,15,TRUE,'1111,213,yes
14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,0,FALSE,'0000,15,TRUE,'1111,502,no
14,CONVERSE (q -> p),'1101,2,AND,'1000,0,FALSE,'0000,15,TRUE,'1111,503,no
14,CONVERSE (q -> p),'1101,3,Q,'1010,0,FALSE,'0000,15,TRUE,'1111,504,no
14,CONVERSE (q -> p),'1101,4,p AND NOT q,'0100,0,FALSE,'0000,15,TRUE,'1111,503,no
14,CONVERSE (q -> p),'1101,5,XOR,'0110,0,FALSE,'0000,15,TRUE,'1111,505,no
14,CONVERSE (q -> p),'1101,6,P,'1100,0,FALSE,'0000,15,TRUE,'1111,506,no
14,CONVERSE (q -> p),'1101,7,OR,'1110,0,FALSE,'0000,15,TRUE,'1111,502,no
14,CONVERSE (q -> p),'1101,8,NOR,'0001,0,FALSE,'0000,15,TRUE,'1111,502,no
14,CONVERSE (q -> p),'1101,9,NOT P,'0011,0,FALSE,'0000,15,TRUE,'1111,506,no
14,CONVERSE (q -> p),'1101,10,XNOR,'1001,0,FALSE,'0000,15,TRUE,'1111,505,no
14,CONVERSE (q -> p),'1101,11,IMPLIES (p -> q),'1011,0,FALSE,'0000,15,TRUE,'1111,503,no
14,CONVERSE (q -> p),'1101,12,NOT Q,'0101,0,FALSE,'0000,15,TRUE,'1111,504,no
14,CONVERSE (q -> p),'1101,13,NAND,'0111,0,FALSE,'0000,15,TRUE,'1111,503,no
14,CONVERSE (q -> p),'1101,14,CONVERSE (q -> p),'1101,0,FALSE,'0000,15,TRUE,'1111,502,no
14,CONVERSE (q -> p),'1101,15,TRUE,'1111,0,FALSE,'0000,15,TRUE,'1111,213,yes
14,CONVERSE (q -> p),'1101,0,FALSE,'0000,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,198,yes
14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,1,q AND NOT p,'0010,15,TRUE,'1111,488,no
14,CONVERSE (q -> p),'1101,2,AND,'1000,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,489,no
14,CONVERSE (q -> p),'1101,3,Q,'1010,1,q AND NOT p,'0010,15,TRUE,'1111,490,no
14,CONVERSE (q -> p),'1101,4,p AND NOT q,'0100,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,491,no
14,CONVERSE (q -> p),'1101,5,XOR,'0110,1,q AND NOT p,'0010,15,TRUE,'1111,492,no
14,CONVERSE (q -> p),'1101,6,P,'1100,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,493,no
14,CONVERSE (q -> p),'1101,7,OR,'1110,1,q AND NOT p,'0010,15,TRUE,'1111,494,no
14,CONVERSE (q -> p),'1101,8,NOR,'0001,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,495,no
14,CONVERSE (q -> p),'1101,9,NOT P,'0011,1,q AND NOT p,'0010,15,TRUE,'1111,496,no
14,CONVERSE (q -> p),'1101,10,XNOR,'1001,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,497,no
14,CONVERSE (q -> p),'1101,11,IMPLIES (p -> q),'1011,1,q AND NOT p,'0010,15,TRUE,'1111,498,no
14,CONVERSE (q -> p),'1101,12,NOT Q,'0101,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,499,no
14,CONVERSE (q -> p),'1101,13,NAND,'0111,1,q AND NOT p,'0010,15,TRUE,'1111,500,no
14,CONVERSE (q -> p),'1101,14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,14,CONVERSE (q -> p),'1101,501,no
14,CONVERSE (q -> p),'1101,15,TRUE,'1111,1,q AND NOT p,'0010,15,TRUE,'1111,213,yes
14,CONVERSE (q -> p),'1101,0,FALSE,'0000,2,AND,'1000,13,NAND,'0111,183,yes
14,CONVERSE (q -> p),'1101,1,q AND NOT p,'0010,2,AND,'1000,13,NAND,'0111,474,no
14,CONVERSE (q -> p),'1101,2,AND,'1000,2,AND,'1000,15,TRUE,'1111,475,no
14,CONVERSE (q -> p),'1101,3,Q,'1010,2,AND,'1000,15,TRUE,'1111,476,no
14,CONVERSE (q -> p),'1101,4,p AND NOT q,'0100,2,AND,'1000,13,NAND,'0111,477,no
14,CONVERSE (q -> p),'1101,5,XOR,'0110,2,AND,'1000,13,NAND,'0111,478,no
14,CONVERSE (q -> p),'1101,6,P,'1100,2,AND,'1000,15,TRUE,'1111,479,no
14,CONVERSE (q -> p),'1101,7,OR,'1110,2,AND,'1000,15,TRUE,'1111,480,no
14,CONVERSE (q -> p),'1101,8,NOR,'0001,2,AND,'1000,13,NAND,'0111,481,no
14,CONVERSE (q -> p),'1101,9,NOT P,'0011,2,AND,'1000,13,NAND,'0111,482,no
14,CONVERSE (q -> p),'1101,10,XNOR,'1001,2,AND,'1000,15,TRUE,'1111,483,no
14,CONVERSE (q -> p),'1101,11,IMPLIES (p -> q),'1011,2,AND,'1000,15,TRUE,'1111,484,no
14,CONVERSE (q -> p),'1101,12,NOT Q,'0101,2,AND,'1000,13,NAND,'0111,485,no
14,CONVERSE (q -> p),'1101,13,NAND,'0111,2,AND,'1000,13,NAND,'0111,486,no
14,CONVERSE (q -> p),'1101,14,CONVERSE (q -> p),'1101,2,AND,'1000,15,TRUE,'1111,487,no
14,CONVERSE (q -> p),'1101,15,TRUE,'1111,2,AND,'1000,15,TRUE,'1111,213,yes
